,nums,labels
0,四百; 九百九十一,1
26329,百七十三; 八百六十八,1
26330,六百六; 二百九十七,0
26331,九百三十一; 五百四十五,0
26332,八百三十二; 二百,0
26333,九十; 六百七十二,1
26334,九百十二; 六百七十,0
26335,六十三; 七百四十一,1
26336,五百五十七; 三百四十一,0
26337,八百五十一; 四百十二,0
26338,四百四十七; 六十六,0
26339,九百三十; 三百二十三,0
26340,七百七十二; 八百十三,1
26341,三百九; 九百二十八,1
26342,六百六十一; 三十四,0
26343,百三十五; 七百七十五,1
26344,九百二; 三百六十,0
26345,二百三十七; 百四十,0
26346,七百七十八; 五百四十三,0
26347,五百八十六; 五百二十六,0
26348,七百八十九; 五百八十六,0
26349,二百六十八; 二百十六,0
26350,二百六十八; 九,0
26351,二百七十二; 八百四十八,1
26352,百二十六; 七百六十四,1
26353,八百二十三; 二百二,0
26354,九百二十四; 九百四十六,1
26355,五百七; 七百九十五,1
26356,九百七十六; 四百七十一,0
26357,六百三十; 八百二十七,1
26358,三百七十; 九百六十五,1
26359,五百六十; 三百四十七,0
26360,五百十六; 六百八十八,1
26361,五百二十七; 三百八,0
26362,八百五十一; 百八十六,0
26363,六百八十三; 七百二十五,1
26364,七百十九; 八百八十,1
26365,八百十二; 八百六十三,1
26366,四百二十七; 二百四十三,0
26367,五百三十三; 六十四,0
26368,百四十四; 七百三十三,1
26369,四百五十三; 四百二十三,0
26370,九百七; 五百九十四,0
26371,八百十九; 八百二,0
26372,八百三十五; 七百九十五,0
26373,五百三十九; 七百八十五,1
26374,三百六十三; 四百九,1
26375,六十三; 九百八十一,1
26376,百六十九; 五百七十五,1
26377,七百三十; 六百十九,0
26378,八百十五; 八十一,0
26379,五百八十四; 七百六十九,1
26380,四百六十三; 百六,0
26381,七百九十一; 二百七十二,0
26382,九百四十一; 七百七十二,0
26383,二十三; 三百八十五,1
26384,九百一; 八百四十四,0
26385,七百一; 二百五,0
26386,五百二十一; 三百九十五,0
26387,四百七十二; 五百三十九,1
26388,六十四; 八百八十二,1
26389,三百五十一; 五百一,1
26390,七百五十三; 九十九,0
26391,九百九十二; 九百二十二,0
26392,七百十二; 二百五十六,0
26393,四百九十四; 五百七十九,1
26394,六百六十七; 七百十八,1
26395,七百七十八; 五百三十九,0
26396,六百二十九; 三百八十八,0
26397,九百七十五; 七百七十九,0
26398,七百七; 五百五十九,0
26399,六百九十九; 五百三十一,0
26400,五百八十; 三百六十,0
26401,六百六十七; 二百六十六,0
26402,三百七十五; 四百四十八,1
26403,八百四十三; 三百六十八,0
26404,七百四十二; 五百二十八,0
26405,四百八十六; 三百五十四,0
26406,百五十九; 六百六十七,1
26407,七百二十八; 三百六十,0
26408,五百四; 四百三十,0
26409,二百五十二; 三十二,0
26410,五百三十六; 七百九十二,1
26411,二十六; 百五十六,1
26412,九百三十六; 六百七十三,0
26413,七百九十六; 九百七十二,1
26414,五百九十; 六百九十一,1
26415,九百二十八; 六百十六,0
26416,七百七; 百十八,0
26417,四百九十四; 五百七十一,1
26418,五百八; 五十三,0
26419,二百七十六; 九百四十四,1
26420,九百三十六; 六百二,0
26421,八百八十三; 六百二十四,0
26422,二百九十四; 八百五十二,1
26423,百二十四; 八百三十一,1
26424,四百七十九; 二百五十一,0
26425,九百六十七; 百二十一,0
26426,五百五十六; 九百九十一,1
26427,四百二十五; 八百七十七,1
26428,二百五十六; 十五,0
26429,二百九十六; 十六,0
26430,八百七十三; 九百二十,1
26431,九百十九; 五百八十,0
26432,八百九十四; 二百四十三,0
26433,九百六十一; 四百十六,0
26434,四百三十七; 九百十二,1
26435,六百四; 八十一,0
26436,八百十九; 六百八十六,0
26437,八百四十六; 百五十,0
26438,八百七十五; 三百三十三,0
26439,百八十三; 二十五,0
26440,二百四十三; 二百七,0
26441,五百二十三; 二十八,0
26442,三百二十四; 三百二十六,1
26443,五百九十六; 百二十二,0
26444,九百十七; 八百七十九,0
26445,百四十一; 八百六十五,1
26446,二百九十八; 二十二,0
26447,四十; 四百八十五,1
26448,二百三; 百五,0
26449,四百四十; 八百五十,1
26450,九百五十; 三百四,0
26451,八十; 二百九十三,1
26452,四百二十一; 七百三十六,1
26453,六十五; 三百十一,1
26454,五百二十二; 五百八十九,1
26455,五百九十九; 五十九,0
26456,四百四十五; 五百九十七,1
26457,八百十一; 三百七十三,0
26458,九百十; 八百十八,0
26459,七百九十七; 百十三,0
26460,六百三十五; 百四十二,0
26461,八百八; 五百九十二,0
26462,五百九十; 五百六十三,0
26463,五百三十九; 八百二十,1
26464,六百九十四; 八百九十三,1
26465,九百六十一; 二百五十八,0
26466,三百十七; 七百五十七,1
26467,六百五十八; 九百七十一,1
26468,五百十九; 三十四,0
26469,三百十六; 九十六,0
26470,五百八十八; 二百六十五,0
26471,五百四十七; 五百二十七,0
26472,二百七十; 七百三十九,1
26473,五百八十九; 九百十三,1
26474,二十六; 五百六,1
26475,三百二十九; 九百五十二,1
26476,百七; 百五,0
26477,七百六十二; 八百四,1
26478,九十八; 百九十八,1
26479,二百九十一; 九百七十六,1
26480,八十六; 二百八十二,1
26481,二百六十二; 四百十三,1
26482,二百八十四; 二百一,0
26483,三百十; 五百三十四,1
26484,二百十; 七百五十八,1
26485,八百九十五; 四百六十九,0
26486,九十九; 六百八十二,1
26487,七百十; 百三十五,0
26488,二百九十三; 五百四十六,1
26489,九百十九; 八百五十六,0
26490,七百九十; 五百八十八,0
26491,六百十五; 三百八十七,0
26492,六百四十五; 三十一,0
26493,二百十三; 三百六十九,1
26494,七百八; 六百八十六,0
26495,五百八十五; 八百二十三,1
26496,三百九十二; 七百六十七,1
26497,七十八; 五百五十六,1
26498,五百七十; 七百三十三,1
26499,三百三十三; 九百二十三,1
26500,五百七十; 五百四十八,0
26501,百八十六; 四十四,0
26502,五百四十六; 七百三,1
26503,五百五十八; 二百四十六,0
26504,七百四十一; 六百七十九,0
26505,七百九十七; 六百五十八,0
26506,百二十一; 六百四十九,1
26507,八百八十七; 四百七十三,0
26508,六百九十; 八百三十二,1
26509,五百九十二; 五十三,0
26510,三百六十; 二百八十三,0
26511,八百五十九; 八百七十九,1
26512,六百三十四; 七百九十五,1
26513,六百十三; 百,0
26514,九十五; 四十九,0
26515,二百五十七; 百八十八,0
26516,四百八十六; 二百十六,0
26517,三百二; 四十五,0
26518,四百三十一; 二百五十五,0
26519,百七十二; 五百三十一,1
26520,三百十二; 七百九十九,1
26521,四百四十三; 四百七十八,1
26522,三百五十五; 八百六十六,1
26523,五百九十二; 百七十二,0
26524,百二十三; 四百八,1
26525,七百十一; 二,0
26526,百十四; 七百,1
26527,四百四十四; 五百三十三,1
26528,四百五十九; 七百三十一,1
26529,八百六十六; 二百四十五,0
26530,百六十七; 三十八,0
26531,四百五十七; 十七,0
26532,三百二十二; 二百六十,0
26533,八百三十二; 九百七,1
26534,五百八十四; 二百三十一,0
26535,二十六; 八百四十六,1
26536,六百九十六; 七百十七,1
26537,七百四; 二百六十,0
26538,四百七十四; 五百十三,1
26539,四百二; 百五,0
26540,二百六十; 七百三十三,1
26541,三十九; 七百,1
26542,九百八十三; 九百九十一,1
26543,三百四十七; 七十六,0
26544,百八十一; 二百八十三,1
26545,九百六十九; 三百二十四,0
26546,八百二十三; 六百二十三,0
26547,五百四十四; 六百九十一,1
26548,百二十八; 五百七十一,1
26549,二百三十五; 八百三,1
26550,百三十七; 三百三十九,1
26551,二百七十五; 六百八十五,1
26552,五百十七; 二百七十,0
26553,三百六十七; 九百九十一,1
26554,三百九十一; 六百五十五,1
26555,九百三; 二百五十三,0
26556,六百十七; 六百八十八,1
26557,二百六十一; 六百四十八,1
26558,四百八十八; 三百四十一,0
26559,百五十; 二百十八,1
26560,六百八十三; 百七十二,0
26561,八百四十一; 四百二十六,0
26562,七百八十二; 五百九十二,0
26563,七百四十一; 六百七十一,0
26564,五百八十一; 二百三十六,0
26565,四十八; 十四,0
26566,七百二十六; 五百八十六,0
26567,四百二十八; 二百八十五,0
26568,三百五十四; 四百九十,1
26569,二百二十三; 九百十四,1
26570,二百四十四; 百六十七,0
26571,二百二十八; 三百四十三,1
26572,九百三十六; 五百九,0
26573,四百八十一; 六百六十,1
26574,六百九十六; 六百七十四,0
26575,二百五十二; 三百四十八,1
26576,八百二十; 三百五十六,0
26577,四百四十三; 九百七,1
26578,七百三十八; 四百十六,0
26579,二百七十七; 八百三十三,1
26580,四百六十三; 三百七十六,0
26581,三百三十二; 三百六十六,1
26582,五百九十四; 六百四十四,1
26583,五百六; 十六,0
26584,五百十一; 六百十九,1
26585,十九; 三百四十七,1
26586,三百十九; 百六十七,0
26587,十二; 八十二,1
26588,七百六十; 七百五十五,0
26589,九百四十二; 二百九十八,0
26590,四百二十五; 七百五十七,1
26591,三百三十六; 五百,1
26592,百七十二; 五百七十,1
26593,百一; 六百八十一,1
26594,七百七十二; 八百十九,1
26595,七百七十七; 五百二十七,0
26596,三百九十五; 二百三十四,0
26597,九百九十三; 九百八十五,0
26598,四百三十; 四百十二,0
26599,八十二; 三百二,1
26600,五百二十三; 七百九十五,1
26601,九百七十五; 五百二十三,0
26602,二百五十九; 五百六十九,1
26603,二百三十八; 十九,0
26604,四百九十一; 二百四十四,0
26605,四百七; 四百九十八,1
26606,三百三十九; 八百四十七,1
26607,七百四十二; 百四十二,0
26608,二十; 五十,1
26609,八百八十六; 六百八十二,0
26610,四百五十八; 二百七,0
26611,三百; 二百九十八,0
26612,八百三十一; 三百五,0
26613,四百九十二; 九百七十二,1
26614,七百十五; 三百二十七,0
26615,九百二十五; 七百三十七,0
26616,四百五十; 五百二十二,1
26617,八百六; 九百九十七,1
26618,百一; 五百七十六,1
26619,七百八十五; 九百三,1
26620,二百九; 七百五,1
26621,九百一; 三百二十四,0
26622,九百八十三; 九百三十九,0
26623,八百九十九; 百一,0
26624,三百四十二; 六百七十七,1
26625,四百九十; 七百八十一,1
26626,二百十六; 四百五十四,1
26627,三百六十三; 九百七十九,1
26628,四百九十七; 九百三,1
26629,三百九十五; 八百三十一,1
26630,百三十九; 六百五十九,1
26631,二百四十九; 二百十六,0
26632,四十三; 八百七十,1
26633,五百三十八; 二十五,0
26634,九百四十一; 八十一,0
26635,五百三十八; 三百三十五,0
26636,二百二十四; 三百五十四,1
26637,二百六; 四百四十一,1
26638,四百; 四百三十一,1
26639,三百七十二; 三百九十五,1
26640,百七十六; 九百九,1
26641,四百三十; 六百十九,1
26642,五十一; 九百六十一,1
26643,五百九十九; 三百四,0
26644,八百二十一; 五百七十五,0
26645,六百八十; 八百十六,1
26646,四百九十八; 七百四十六,1
26647,五百六十二; 七百五十四,1
26648,四百四; 九百九,1
26649,五百二十一; 二十七,0
26650,五百六十一; 二百六十五,0
26651,百十八; 百七十三,1
26652,二百五十九; 八百五十九,1
26653,六百三; 四百九,0
26654,百七十三; 二百八十八,1
26655,八百三; 七百十九,0
26656,百六十三; 八百七十一,1
26657,八百八十五; 三百六十一,0
26658,三百十三; 九百七十五,1
26659,四百八十三; 四百七十一,0
26660,四十四; 三百九十六,1
26661,九百七十二; 八百十五,0
26662,二百二; 九百八十五,1
26663,二十八; 六百五十五,1
26664,九百七十一; 八百四十一,0
26665,八百十; 二百八十二,0
26666,四十五; 二百七,1
26667,四百二十三; 九百三十八,1
26668,五百十六; 八百三,1
26669,百五十九; 二十,0
26670,二十一; 二百五十五,1
26671,四百十; 九百五十七,1
26672,百八十九; 九十,0
26673,五百十五; 二十七,0
26674,八百二; 六百十一,0
26675,百九十; 六百四十九,1
26676,百八十; 九百三十七,1
26677,八百八十五; 九百五十八,1
26678,三百五十一; 六百八十一,1
26679,六百九十二; 四百十五,0
26680,六百五十九; 二百十三,0
26681,八百七十八; 二百五十三,0
26682,八百三十; 六百七十,0
26683,四百三十六; 二百三十六,0
26684,八百八十八; 四百八十一,0
26685,百五十三; 七百十三,1
26686,三百二十四; 百二十四,0
26687,九百六十六; 二百八十八,0
26688,八百十四; 九百十九,1
26689,七十五; 九十九,1
26690,八百九十六; 二百五十,0
26691,百八十九; 四百八十二,1
26692,百九十七; 八百五十五,1
26693,八百九; 七百六十一,0
26694,五百七; 二百五十七,0
26695,八百七十七; 五百二十五,0
26696,六百二十六; 十三,0
26697,六百七十七; 二百六十九,0
26698,二百七十八; 九十三,0
26699,八百六十八; 三百二十,0
26700,五百三十七; 八百二十八,1
26701,三百六十六; 九百十四,1
26702,七百五十五; 百六十九,0
26703,五百七十三; 九百六十六,1
26704,二; 七百三十八,1
26705,九百七十八; 七十九,0
26706,六百九十六; 六百十九,0
26707,二百十七; 三百三十八,1
26708,五十四; 九百九十四,1
26709,七百六十二; 九百七十一,1
