,nums,labels
0,八百七十三; 五百三十九,0
19813,三百五十八; 九百九十三,1
19814,七百三十七; 百六十三,0
19815,六百六十三; 九百二十,1
19816,百四十三; 四百五十二,1
19817,三百五十一; 百四十一,0
19818,二百六; 百六十三,0
19819,九百七十七; 七百七十二,0
19820,五百五十; 三百七十三,0
19821,三百二十四; 三百二十八,1
19822,百二十四; 七百三十一,1
19823,三百七十; 七百九,1
19824,二百四十一; 九百十二,1
19825,六百十七; 五百六十八,0
19826,六百二十; 二百九十,0
19827,五百四十一; 八百八十八,1
19828,五百六十; 七百八十,1
19829,五百二十三; 百九十六,0
19830,八百四十六; 三百四十八,0
19831,二百五十三; 八百二十九,1
19832,三百二十四; 四百七十四,1
19833,五百四十三; 百四,0
19834,五百六十五; 二百四十九,0
19835,七百六十三; 六百六十五,0
19836,五百八十五; 二百四十三,0
19837,六百五十二; 六百四十五,0
19838,七百四; 九百二十四,1
19839,九百十五; 十八,0
19840,七百九十五; 六百,0
19841,八百五十六; 八百七十五,1
19842,百二十四; 九百八十七,1
19843,八百九十四; 八十三,0
19844,九百八十; 七百八十二,0
19845,五百十二; 四百三,0
19846,七百六十五; 六百五十九,0
19847,五百二十六; 二百七十六,0
19848,六百四十二; 三百五十七,0
19849,九百八十九; 五百三十一,0
19850,百五十三; 六百二十八,1
19851,四十五; 八百八十,1
19852,五十六; 六百十二,1
19853,四百三; 四百二十二,1
19854,六百七十八; 三百五,0
19855,二十二; 三十八,1
19856,五百二十二; 五百六十三,1
19857,七百; 九百四十,1
19858,八百二十四; 九十,0
19859,五百五十九; 二百五十三,0
19860,八百四; 三百十八,0
19861,五百九十五; 九十五,0
19862,二; 九十八,1
19863,三百六十五; 七百四十三,1
19864,八百二十七; 百九十九,0
19865,九十八; 九百五十七,1
19866,三百八十; 七百七十二,1
19867,七百六; 八百五十五,1
19868,八百九十七; 八百二十,0
19869,三百十三; 七百八十五,1
19870,三百六十; 百七十九,0
19871,九百五十二; 八百八十四,0
19872,八百十一; 五百三十一,0
19873,三百十二; 九十四,0
19874,四百三十六; 二百九十九,0
19875,百九十九; 九十,0
19876,九百三十九; 三百九十七,0
19877,二百四十; 百八十三,0
19878,八百八十二; 九百二十八,1
19879,五百十九; 八百,1
19880,七百九十六; 八百六十六,1
19881,五百七十五; 九百八十六,1
19882,二百七十八; 七百四十三,1
19883,六百三十二; 五百一,0
19884,七百六十八; 七百九十三,1
19885,百七; 二百五十三,1
19886,二百五十三; 二百四十八,0
19887,三百二十八; 九百七十一,1
19888,六百十七; 三百二十九,0
19889,九百八十六; 八百五十七,0
19890,五十六; 六十九,1
19891,七百一; 二百四十三,0
19892,二百; 六百四十六,1
19893,八百三十四; 四百六十四,0
19894,百四十四; 三百二十二,1
19895,四百七十六; 八百六,1
19896,二百十六; 百五十二,0
19897,七百五十四; 六百六十五,0
19898,三十五; 九百十三,1
19899,二百十五; 百七十一,0
19900,五百三十八; 三百八十三,0
19901,二百三十七; 八百四十四,1
19902,八; 五十八,1
19903,二百七十三; 二十五,0
19904,六百五十四; 三百九十六,0
19905,百十六; 三百六十四,1
19906,百八十二; 七百六十四,1
19907,三百九十二; 七百三十三,1
19908,七百四十二; 四百五十二,0
19909,八十三; 三百六十八,1
19910,九百七十三; 五百五十五,0
19911,二百九十四; 七百五十八,1
19912,三百一; 五百八十二,1
19913,四十七; 六百七十九,1
19914,八百四; 七百四十七,0
19915,六十七; 七百三十九,1
19916,八十一; 二百七十,1
19917,八百七十四; 百十六,0
19918,九百九十六; 八十三,0
19919,四百八十二; 七百二十八,1
19920,九百八十; 十,0
19921,五百十一; 二百二十六,0
19922,四十一; 二百八十五,1
19923,六百六十八; 百四十七,0
19924,四百二十一; 九百五十一,1
19925,二百二十二; 二百四十七,1
19926,五百六十五; 八百十一,1
19927,八百八十; 七百十六,0
19928,六百四十五; 二百五十三,0
19929,四百十六; 八百四十,1
19930,七百四十五; 九十九,0
19931,五百七十五; 百五十八,0
19932,四十六; 二百一,1
19933,百五十六; 百四十,0
19934,五百七十二; 十九,0
19935,五十六; 五十七,1
19936,百二十五; 七百五十一,1
19937,百七十; 四十八,0
19938,六百六十八; 五百二十四,0
19939,七百九十四; 九百五十,1
19940,二百九; 二百五十三,1
19941,八百四十八; 六百三十八,0
19942,五百七十七; 三百七十八,0
19943,五百三十七; 百八十五,0
19944,百六十六; 二百八十,1
19945,三百八; 六百八,1
19946,五百四十七; 六百二十,1
19947,八百八十六; 四百十一,0
19948,七百七十三; 六百二十五,0
19949,五百八十四; 五百二十二,0
19950,七百六十四; 三百九十九,0
19951,三百三十二; 五百二十九,1
19952,百二; 百六十六,1
19953,九百五十九; 七百五十二,0
19954,八百四十九; 八百五十五,1
19955,百三十五; 百十六,0
19956,八百五十三; 七百二十八,0
19957,六百三十三; 三百十八,0
19958,五百三十四; 七百七十五,1
19959,五百七十四; 七百三十三,1
19960,二百五十四; 五百三十六,1
19961,八百五十八; 五百九十二,0
19962,二百八十三; 八十三,0
19963,百二十二; 六百四十二,1
19964,六百五十九; 八百六十二,1
19965,四百二十一; 九百九十二,1
19966,八百七十五; 七百六十九,0
19967,二百五十一; 七百四十二,1
19968,二百五十二; 三百七十四,1
19969,六百六十六; 八百六十五,1
19970,八百四十三; 百八十二,0
19971,四百三十一; 三百八十,0
19972,二百八十九; 三百六十一,1
19973,五百五十; 四百二十三,0
19974,六百八十六; 六百八,0
19975,三百三十; 五百一,1
19976,五百三十四; 七百八十九,1
19977,六百十五; 八百五十七,1
19978,六十八; 三百五十九,1
19979,六百九十二; 六百三十七,0
19980,百二十八; 七百八十一,1
19981,二百三十二; 九十四,0
19982,七十二; 八百九十二,1
19983,五百五十六; 二百五,0
19984,九百五十七; 九百八十二,1
19985,二百二十三; 八百三十八,1
19986,三百九十二; 八十四,0
19987,四百六十四; 三百二十二,0
19988,八百九十; 百十二,0
19989,五百九十; 十九,0
19990,九百七; 七十六,0
19991,九百七十六; 九百四十九,0
19992,六百七十九; 七百五十四,1
19993,九百五十九; 七百三十,0
19994,二百三十四; 五百二十五,1
19995,六百七十二; 三,0
19996,五百三十五; 八百七十五,1
19997,五; 六百六十五,1
19998,百六十二; 五百六十六,1
19999,百六十二; 五百六十六,1
20000,六百十一; 三百五十一,0
20001,四百七十一; 九百三十九,1
20002,五; 六百二,1
20003,八百五十四; 五百七十四,0
20004,二百十二; 六百二十一,1
20005,五十四; 百三十六,1
20006,四百二十七; 三百七十五,0
20007,五百六十四; 八十二,0
20008,五百十九; 五百五十一,1
20009,二百九十九; 三百八十六,1
20010,八百五十五; 六百八十八,0
20011,百五十六; 八百七十八,1
20012,百二十五; 七百四,1
20013,七百三十八; 二百八,0
20014,五百八十七; 五十三,0
20015,八十; 八百七十五,1
20016,四百五十七; 四百四十四,0
20017,八百五十六; 七百三十三,0
20018,七百九十; 四十七,0
20019,四百六十七; 七百七十五,1
20020,二百四十九; 九百五十五,1
20021,百十; 三百八,1
20022,二百四十二; 百八十六,0
20023,四十五; 八百八十三,1
20024,百二十; 四百八十一,1
20025,五百六十一; 五十六,0
20026,六百八十九; 四百八十九,0
20027,六百八十二; 二百十七,0
20028,五百六十四; 九百二十四,1
20029,七百五十; 九百三,1
20030,五百二十六; 百二十六,0
20031,三百二; 二百八十二,0
20032,百三十; 九百五,1
20033,七百七十八; 百七十七,0
20034,二百七十四; 二百七十九,1
20035,六十; 四百三十二,1
20036,八百五十三; 四百四十,0
20037,九百二; 八百二十四,0
20038,四百四十; 百二十九,0
20039,百二十九; 七百五十五,1
20040,四百三十七; 五百一,1
20041,九百九十六; 五百四十七,0
20042,五百十二; 三百五十四,0
20043,四百三十九; 四百七,0
20044,三百十五; 二百十七,0
20045,百九十四; 七百四十六,1
20046,百五十三; 七百五十五,1
20047,六百六十六; 二百八十七,0
20048,二百十三; 六百三十二,1
20049,三百三; 二百七十七,0
20050,四十八; 四百三十五,1
20051,三百五十二; 二百三十二,0
20052,百七十一; 四百九十三,1
20053,二百二十; 六百十七,1
20054,六百六十六; 六百九十六,1
20055,四百八十八; 三百五十四,0
20056,二百四十四; 五百九十五,1
20057,三百十六; 八百二十,1
20058,九百五十六; 八十五,0
20059,三百九十二; 五十四,0
20060,五百八十三; 七十,0
20061,百十三; 六百十九,1
20062,九百七十八; 九百六十六,0
20063,七百三十三; 三十五,0
20064,二十八; 五百三,1
20065,九百四十四; 五百三十七,0
20066,百七十二; 百十七,0
20067,四百十六; 五百五十四,1
20068,三百三十四; 四百七十九,1
20069,百七十六; 九,0
20070,三百四十九; 九百二十六,1
20071,六百六十六; 三百三十七,0
20072,七百六十六; 三百八十七,0
20073,九百四十九; 二十四,0
20074,四百五十七; 五百四十九,1
20075,五百三十七; 百九十七,0
20076,二十六; 七百三十九,1
20077,百五十七; 七百五十九,1
20078,八百四十; 五百四十,0
20079,六百四十四; 六百九十五,1
20080,七百七十七; 七百十六,0
20081,八百五十六; 四百四十八,0
20082,六百一; 六百八十二,1
20083,五百三十六; 百七十,0
20084,八十七; 九百八十,1
20085,三百十二; 三百二十二,1
20086,七百四十七; 五百六,0
20087,二百五十九; 三百五十二,1
20088,五百四十一; 四十一,0
20089,三; 八百七十二,1
20090,三百四十八; 五十六,0
20091,三百四十; 八百三十四,1
20092,三百四; 四百七十九,1
20093,五百八十五; 三百十二,0
20094,五十八; 九十六,1
20095,二十九; 五百四十五,1
20096,三百八十九; 八百九十八,1
20097,六百三十一; 四百十三,0
20098,二百七十四; 六百二十九,1
20099,百六十四; 百十七,0
20100,九百三十八; 八百二十四,0
20101,三十四; 百三十七,1
20102,四百八十六; 九百六十三,1
20103,三百七; 百二十八,0
20104,百四; 三百五十九,1
20105,三百四十四; 六百二十六,1
20106,六百八十六; 七百三十七,1
20107,二百六十; 五百九十,1
20108,三百三十五; 八,0
20109,二百八十五; 四百十四,1
20110,六十四; 百十二,1
20111,四百七十八; 三百八十六,0
20112,二百五十六; 四百五十一,1
20113,九百九十九; 百三十五,0
20114,五百四十四; 九百三十七,1
20115,二百三十一; 七百五,1
20116,五百八十; 四百六十二,0
20117,三百十六; 六百六十,1
20118,五百八十四; 六百九十三,1
20119,百六十; 二百九十六,1
20120,三百二十; 百九十一,0
20121,二百三十一; 六百六,1
20122,六十八; 六百十一,1
20123,六百十四; 二百二,0
20124,六百七; 四百二十二,0
20125,八百二十三; 七百十三,0
20126,百八十三; 百五十四,0
20127,五百四十九; 二百八十二,0
20128,八百十七; 五百八十二,0
20129,三百六; 二百六十七,0
20130,六百七十七; 十七,0
20131,七百九十二; 六百四十四,0
20132,三百六十九; 九百三十四,1
20133,七百七十七; 九百四十九,1
20134,五百十三; 二百四十三,0
20135,八百三十; 四十六,0
20136,八百十三; 百十三,0
20137,五百六十二; 九百九十九,1
20138,九百四十九; 三百八十一,0
20139,二百九十三; 九百九,1
20140,九百十五; 百五十,0
20141,三百八十五; 四百八十二,1
20142,二十一; 二百三十一,1
20143,八百四十三; 四百十九,0
20144,五百; 六百二十八,1
20145,七百二; 四百十七,0
20146,百九十七; 二百三十一,1
20147,二十九; 七百十四,1
20148,百五十四; 百十一,0
20149,百三十六; 五百四十四,1
20150,七百十六; 二百三十二,0
20151,四百四十七; 七百九十一,1
20152,百十; 八百六十八,1
20153,四百四; 二百五十三,0
20154,七百五; 十,0
20155,五十四; 六十八,1
20156,八百四十六; 百六十八,0
20157,七百十四; 五百六十二,0
20158,二百一; 二百四十三,1
20159,五百四十四; 五百二十九,0
20160,二百七十九; 九百八十一,1
20161,六百十八; 九百三十二,1
20162,三百二; 五百,1
20163,五百六十三; 九百八十九,1
20164,六百; 四百八十三,0
20165,九百九十九; 五百十六,0
20166,六百十二; 百六十八,0
20167,七百三十八; 三百十五,0
20168,九百五十; 六百十九,0
20169,八百四十一; 九百七十六,1
20170,二百九十三; 三百十七,1
20171,二百二十九; 五十九,0
20172,百三十一; 六百三十七,1
20173,二百六十五; 三百四十八,1
20174,二百七十四; 六百八十三,1
20175,九百六十六; 百五十七,0
20176,四百二十七; 七百十二,1
20177,四百八十三; 三百八十三,0
20178,九百四十二; 八百六十,0
20179,七十一; 百十七,1
20180,七百二十一; 六百八十六,0
20181,二百三十七; 二百六十四,1
20182,七百二十; 百十九,0
20183,六百二十; 四百二十三,0
20184,八百九十三; 八百七十,0
20185,百六; 八百五十,1
20186,十四; 七百六十五,1
20187,六百七; 八百五十三,1
20188,二十七; 九百五十六,1
20189,六百七十四; 九百七十三,1
20190,三百九十二; 七百六,1
20191,九百五十五; 五百六十一,0
20192,五十四; 百八十九,1
20193,二百九; 七百五十五,1
20194,五百五; 五百六十三,1
20195,六百六十; 七百五,1
